#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter estimate="false" id="birthRate.t:tree" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.simulated_cognate_data_short" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_s_prior.s:simulated_cognate_data_short" name="distribution">
#            <parameter id="bcov_s.s:simulated_cognate_data_short" lower="1.0E-4" name="x" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.05"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="10.0"/>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.simulated_cognate_data_short" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@simulated_cognate_data_short" excludeto="1" filter="-" id="orgdata.simulated_cognate_data_short" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.base.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:simulated_cognate_data_short" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:simulated_cognate_data_short" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simulated_cognate_data_short" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simulated_cognate_data_short" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="covarion" spec="beast.base.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:simulated_cognate_data_short">
#                    <parameter estimate="false" id="bcov_alpha.s:simulated_cognate_data_short" lower="1.0E-4" name="alpha" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#                    <parameter dimension="2" id="frequencies.s:simulated_cognate_data_short" lower="0.0" name="vfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.95 0.05</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:simulated_cognate_data_short" lower="0.0" name="hfrequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@simulated_cognate_data_short" estimate="false" id="dummyfrequencies.s:simulated_cognate_data_short" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.simulated_cognate_data_short	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:simulated_cognate_data_short	YuleModel.t:tree	frequencies.s:simulated_cognate_data_short.1	frequencies.s:simulated_cognate_data_short.2	bcov_s.s:simulated_cognate_data_short
7224000	-4568.1648731838195	-4565.069632261118	-3.095240922700951	-4565.069632261118	0.19498935911177173	1.4199285320926194	1.0	-1.4199285320926198	0.8139799708866754	0.1860200291133224	0.22175532836024503
7225000	-4577.181521071154	-4573.9402660943115	-3.2412549768425665	-4573.9402660943115	0.20170702190787196	1.5659425862342347	1.0	-1.5659425862342349	0.8139799708866754	0.1860200291133224	0.22175532836024503
7226000	-4568.646536360216	-4565.4664864231245	-3.180049937091188	-4565.4664864231245	0.2196245004921172	1.5047375464828567	1.0	-1.504737546482857	0.8139799708866754	0.1860200291133224	0.22175532836024503
7227000	-4567.411828691487	-4564.706262214576	-2.7055664769115513	-4564.706262214576	0.1980680191237674	1.4463360098495295	1.0	-1.44633600984953	0.8013689045411249	0.19863109545887295	0.14427902208135812
7228000	-4573.644141988215	-4570.787313183839	-2.85682880437576	-4570.787313183839	0.2307035717593534	1.5975983373137386	1.0	-1.5975983373137383	0.8013689045411249	0.19863109545887295	0.14427902208135812
7229000	-4572.215681048555	-4569.435570464531	-2.780110584023585	-4569.435570464531	0.19949034864767093	1.5208801169615638	1.0	-1.5208801169615636	0.8013689045411249	0.19863109545887295	0.14427902208135812
7230000	-4571.777001967619	-4568.681336252076	-3.095665715542519	-4568.681336252076	0.20716684925096618	1.4779659760358337	1.0	-1.4779659760358335	0.8013689045411249	0.19863109545887295	0.2089873556421522
7231000	-4578.3732534720775	-4575.134449365529	-3.238804106548685	-4575.134449365529	0.21542969699900802	1.6211043670420002	1.0	-1.6211043670419998	0.8028601449067404	0.1971398550932574	0.2089873556421522
7232000	-4570.652054981579	-4567.56808430572	-3.083970675858524	-4567.56808430572	0.2090414165938696	1.4662709363518382	1.0	-1.466270936351839	0.8028601449067404	0.1971398550932574	0.2089873556421522
7233000	-4572.8837259657885	-4569.75185796914	-3.131867996648753	-4569.75185796914	0.22524997577529332	1.5141682571420678	1.0	-1.5141682571420678	0.8028601449067404	0.1971398550932574	0.2089873556421522
7234000	-4576.511787165122	-4573.470736547073	-3.041050618048719	-4573.470736547073	0.186143765371845	1.4233508785420341	1.0	-1.4233508785420341	0.824007294468694	0.17599270553130378	0.2089873556421522
7235000	-4574.356646300102	-4571.066912840449	-3.289733459652566	-4571.066912840449	0.187957466917175	1.4269171635854687	1.0	-1.4269171635854687	0.7921933547185692	0.2078066452814286	0.26880718929438113
7236000	-4576.236799485345	-4573.566120732222	-2.670678753122642	-4573.566120732222	0.18683469775526174	1.3884807706617754	1.0	-1.3884807706617754	0.7921933547185692	0.2078066452814286	0.14775558502722577
7237000	-4569.40937698009	-4566.1944256134975	-3.214951366592628	-4566.1944256134975	0.18321301336974885	1.3559860777703618	1.0	-1.3559860777703616	0.7921933547185692	0.2078066452814286	0.2677495406615279
7238000	-4576.465135823173	-4573.073468142752	-3.391667680420923	-4573.073468142752	0.17653374459656257	1.3899550409994965	1.0	-1.3899550409994967	0.8216077114717965	0.17839228852820135	0.3097877207794921
7239000	-4572.515919338902	-4569.034606998735	-3.481312340166359	-4569.034606998735	0.21287900770429827	1.4795997007449324	1.0	-1.4795997007449324	0.8216077114717965	0.17839228852820135	0.3097877207794921
7240000	-4578.999745068121	-4575.53064796626	-3.4690971018612626	-4575.53064796626	0.19010546571470657	1.4673844624398362	1.0	-1.4673844624398362	0.8216077114717965	0.17839228852820135	0.3097877207794921
7241000	-4582.330374504219	-4578.844215897139	-3.4861586070796884	-4578.844215897139	0.20128383406907463	1.514134627971209	1.0	-1.5141346279712091	0.8216077114717965	0.17839228852820135	0.3005483487371062
7242000	-4573.482347754224	-4570.198496104259	-3.2838516499652757	-4570.198496104259	0.17071696083130591	1.3118276708567962	1.0	-1.3118276708567962	0.799432285147	0.2005677148529978	0.3005483487371062
7243000	-4577.164956998762	-4573.672874049269	-3.4920829494926995	-4573.672874049269	0.20889444404210633	1.5200589703842204	1.0	-1.52005897038422	0.8138211235975561	0.1861788764024417	0.3005483487371062
7244000	-4577.151637112261	-4573.704785116303	-3.446851995957495	-4573.704785116303	0.18756864003537232	1.474828016849016	1.0	-1.4748280168490155	0.7765066422125705	0.2234933577874273	0.3005483487371062
7245000	-4572.655915159945	-4569.2957687144835	-3.3601464454613996	-4569.2957687144835	0.1800897838496642	1.3881224663529204	1.0	-1.3881224663529204	0.7765066422125705	0.2234933577874273	0.3005483487371062
7246000	-4576.307192875023	-4572.984579609898	-3.3226132651255633	-4572.984579609898	0.16692897395635398	1.3505892860170836	1.0	-1.3505892860170838	0.7765066422125705	0.2234933577874273	0.3005483487371062
7247000	-4577.648807497313	-4574.450440725533	-3.1983667717807736	-4574.450440725533	0.17770300788004928	1.368551142650852	1.0	-1.368551142650852	0.769807893656658	0.23019210634333975	0.2598740626269722
7248000	-4574.146583129046	-4570.97029600403	-3.176287125015925	-4570.97029600403	0.1775916736575721	1.3464714958860038	1.0	-1.346471495886004	0.769807893656658	0.23019210634333975	0.2598740626269722
7249000	-4576.579172962221	-4573.224400254388	-3.3547727078333196	-4573.224400254388	0.1992293825010197	1.5249570787033975	1.0	-1.5249570787033981	0.769807893656658	0.23019210634333975	0.2598740626269722
7250000	-4570.553662357212	-4567.266270799744	-3.287391557467422	-4567.266270799744	0.19845568179790207	1.4575759283375005	1.0	-1.4575759283375007	0.8101255190304076	0.1898744809695901	0.2598740626269722
7251000	-4569.168060557519	-4565.9088028599635	-3.25925769755609	-4565.9088028599635	0.18922713775869826	1.429442068426169	1.0	-1.4294420684261688	0.8101255190304076	0.1898744809695901	0.2598740626269722
7252000	-4568.560152354435	-4565.359527558903	-3.2006247955310427	-4565.359527558903	0.1828005224241432	1.3708091664011215	1.0	-1.3708091664011215	0.8101255190304076	0.1898744809695901	0.2598740626269722
7253000	-4568.434898903383	-4565.246928754514	-3.187970148870023	-4565.246928754514	0.17039626568481134	1.3581545197401017	1.0	-1.3581545197401017	0.8010221055432184	0.19897789445677938	0.2598740626269722
7254000	-4572.403053537966	-4569.114914411973	-3.2881391259930575	-4569.114914411973	0.1927775885193451	1.4583234968631362	1.0	-1.4583234968631362	0.8010221055432184	0.19897789445677938	0.2598740626269722
7255000	-4577.986870401514	-4574.6739276020635	-3.312942799451082	-4574.6739276020635	0.21037896793398397	1.4831271703211604	1.0	-1.4831271703211604	0.8010221055432184	0.19897789445677938	0.2598740626269722
7256000	-4571.649874416441	-4568.291700629352	-3.358173787088741	-4568.291700629352	0.18221714935113736	1.3473491234734158	1.0	-1.3473491234734158	0.8010221055432184	0.19897789445677938	0.3126782266478518
7257000	-4576.510107719854	-4573.18926071655	-3.320847003304422	-4573.18926071655	0.1706764193519075	1.310022339689097	1.0	-1.310022339689097	0.8010221055432184	0.19897789445677938	0.3126782266478518
7258000	-4571.79917305284	-4568.315791214023	-3.4833818388168116	-4568.315791214023	0.19568312255408282	1.4725571752014868	1.0	-1.4725571752014863	0.8010221055432184	0.19897789445677938	0.3126782266478518
7259000	-4566.367813777474	-4562.974142136597	-3.393671640877126	-4562.974142136597	0.17381209433246816	1.3828469772618002	1.0	-1.3828469772618004	0.7912181062899228	0.20878189371007497	0.3126782266478518
7260000	-4568.924014733075	-4565.523434191364	-3.4005805417107373	-4565.523434191364	0.1778951228986566	1.389755878095412	1.0	-1.3897558780954118	0.8013580550793739	0.1986419449206239	0.3126782266478518
7261000	-4571.590273747193	-4568.272434219112	-3.317839528081369	-4568.272434219112	0.1641792224081048	1.3070148644660433	1.0	-1.3070148644660438	0.8197496125848075	0.18025038741519023	0.3126782266478518
7262000	-4570.216817854587	-4567.017351830607	-3.1994660239796167	-4567.017351830607	0.2114028445984047	1.460180108755003	1.0	-1.4601801087550035	0.8197496125848075	0.18025038741519023	0.23682672116708756
7263000	-4571.499275736599	-4568.312710759255	-3.1865649773433855	-4568.312710759255	0.19114292074061134	1.4472790621187714	1.0	-1.4472790621187719	0.8196731339910168	0.18032686600898087	0.23682672116708756
7264000	-4569.596902930669	-4566.404611508301	-3.1922914223678633	-4566.404611508301	0.2021469366256106	1.4530055071432504	1.0	-1.45300550714325	0.8196731339910168	0.18032686600898087	0.23682672116708756
7265000	-4569.895746414322	-4566.750578083536	-3.1451683307859497	-4566.750578083536	0.20252136383669614	1.4058824155613365	1.0	-1.4058824155613363	0.8196731339910168	0.18032686600898087	0.23682672116708756
7266000	-4566.854972700338	-4563.732370834452	-3.1226018658862813	-4563.732370834452	0.18955948718975646	1.383315950661668	1.0	-1.383315950661668	0.8196731339910168	0.18032686600898087	0.23682672116708756
7267000	-4574.2186083363085	-4570.9547478032055	-3.263860533102867	-4570.9547478032055	0.201878611227655	1.5094131575221814	1.0	-1.5094131575221814	0.8196731339910168	0.18032686600898087	0.2405425580968115
7268000	-4570.42935475533	-4567.073458586965	-3.3558961683646062	-4567.073458586965	0.2055070528201976	1.4842183996569116	1.0	-1.4842183996569118	0.8196731339910168	0.18032686600898087	0.2712563761106428
7269000	-4577.6210095496035	-4574.809346910579	-2.8116626390247443	-4574.809346910579	0.1948685399929538	1.3303210974959672	1.0	-1.3303210974959672	0.8283831102100069	0.17161688978999085	0.1815670761121394
7270000	-4571.8833700042915	-4568.8618335535175	-3.0215364507742732	-4568.8618335535175	0.22866946665118376	1.540194909245496	1.0	-1.5401949092454963	0.8283831102100069	0.17161688978999085	0.1815670761121394
7271000	-4571.333034135821	-4568.288812743994	-3.044221391827625	-4568.288812743994	0.18829893183258628	1.44678517801364	1.0	-1.44678517801364	0.7982527754089663	0.20174722459103134	0.20466985099054286
7272000	-4583.924346307101	-4580.915443805827	-3.0089025012736865	-4580.915443805827	0.19917095751703526	1.4114662874597017	1.0	-1.4114662874597015	0.7984935914980655	0.20150640850193208	0.20466985099054286
7273000	-4573.994142144694	-4570.865559994582	-3.1285821501112503	-4570.865559994582	0.21694295889929008	1.531145936297266	1.0	-1.5311459362972653	0.7984935914980655	0.20150640850193208	0.20466985099054286
7274000	-4578.95023378501	-4575.899459165118	-3.0507746198915062	-4575.899459165118	0.20197657277937597	1.4533384060775218	1.0	-1.4533384060775214	0.7984935914980655	0.20150640850193208	0.20466985099054286
7275000	-4571.841553442129	-4568.881708946268	-2.959844495861426	-4568.881708946268	0.19581818077702856	1.3624082820474415	1.0	-1.3624082820474412	0.7984935914980655	0.20150640850193208	0.20466985099054286
7276000	-4571.682903537136	-4568.6174889297945	-3.065414607341316	-4568.6174889297945	0.2113344053377059	1.4679783935273316	1.0	-1.4679783935273312	0.7984935914980655	0.20150640850193208	0.20466985099054286
7277000	-4571.106554695476	-4568.0802389697255	-3.0263157257505138	-4568.0802389697255	0.20044316293349662	1.4288795119365292	1.0	-1.428879511936529	0.7932979497740743	0.20670205022592336	0.20466985099054286
7278000	-4571.625637556897	-4568.311003763087	-3.3146337938104082	-4568.311003763087	0.2176916223183023	1.5084914286308184	1.0	-1.5084914286308184	0.7932979497740743	0.20670205022592336	0.25364449432396924
7279000	-4572.842626697014	-4569.960241678911	-2.8823850181025428	-4569.960241678911	0.18815101509700993	1.3704304855495333	1.0	-1.3704304855495335	0.7932979497740743	0.20670205022592336	0.18739816043674176
7280000	-4572.374008551258	-4569.471760964597	-2.9022475866612076	-4569.471760964597	0.17651281723471207	1.3902930541081986	1.0	-1.3902930541081986	0.7932979497740743	0.20670205022592336	0.18739816043674176
7281000	-4578.074234903523	-4575.187279593076	-2.88695531044663	-4575.187279593076	0.18102740521211752	1.3750007778936215	1.0	-1.375000777893621	0.7787549001201941	0.2212450998798036	0.18739816043674176
7282000	-4570.139868525879	-4567.336324590837	-2.8035439350424936	-4567.336324590837	0.201219953824623	1.374819518445404	1.0	-1.374819518445404	0.7787549001201941	0.2212450998798036	0.17195798720398078
7283000	-4570.803921271056	-4568.079264663983	-2.7246566070731375	-4568.079264663983	0.17875908470967833	1.295932190476048	1.0	-1.295932190476048	0.7787549001201941	0.2212450998798036	0.17195798720398078
7284000	-4573.026277409277	-4570.338494600191	-2.6877828090862392	-4570.338494600191	0.19339676972645925	1.4066638274046492	1.0	-1.4066638274046492	0.7787549001201941	0.2212450998798036	0.1475904267844056
7285000	-4582.385816576447	-4579.424202334613	-2.961614241833151	-4579.424202334613	0.22192623484933643	1.6063880238034594	1.0	-1.6063880238034596	0.7756895420329945	0.22431045796700325	0.15936689188662995
7286000	-4572.905837817996	-4570.107801255998	-2.7980365619980403	-4570.107801255998	0.1934912391696327	1.4428103439683484	1.0	-1.442810343968349	0.7756895420329945	0.22431045796700325	0.15936689188662995
7287000	-4577.07667765045	-4574.133975326684	-2.942702323765963	-4574.133975326684	0.1916451893752063	1.4153880150947822	1.0	-1.4153880150947824	0.7756895420329945	0.22431045796700325	0.19039265201689182
7288000	-4582.152424705758	-4579.277628547478	-2.8747961582797235	-4579.277628547478	0.17889292868374732	1.3474818496085426	1.0	-1.3474818496085423	0.7756895420329945	0.22431045796700325	0.19039265201689182
7289000	-4572.873260588402	-4569.953567834604	-2.919692753798432	-4569.953567834604	0.1867232825105593	1.3923784451272507	1.0	-1.392378445127251	0.7756895420329945	0.22431045796700325	0.19039265201689182
7290000	-4571.2078904067685	-4567.862963678335	-3.344926728432932	-4567.862963678335	0.20294860555856764	1.465211357142611	1.0	-1.4652113571426106	0.8037182928673524	0.19628170713264526	0.2734966111369897
7291000	-4568.718692627982	-4565.418520177662	-3.300172450319741	-4565.418520177662	0.19758743701647843	1.4386859702513448	1.0	-1.4386859702513446	0.8037182928673524	0.19628170713264526	0.2684415074033724
7292000	-4572.38740378188	-4569.124353758932	-3.2630500229480996	-4569.124353758932	0.1943055490965145	1.401563542879703	1.0	-1.4015635428797033	0.8037182928673524	0.19628170713264526	0.2684415074033724
7293000	-4569.685538624744	-4566.341340292531	-3.3441983322139732	-4566.341340292531	0.18124080252037553	1.3719854003468448	1.0	-1.3719854003468446	0.8140337214572202	0.18596627854277753	0.30060629931747934
7294000	-4570.604061362216	-4567.275534181286	-3.328527180930246	-4567.275534181286	0.17851081491214255	1.356314249063117	1.0	-1.356314249063117	0.8298416479989102	0.17015835200108742	0.30060629931747934
7295000	-4574.617976172321	-4571.486794414168	-3.131181758152719	-4571.486794414168	0.20795840930754134	1.4887766901384631	1.0	-1.4887766901384634	0.8329833527785506	0.16701664722144705	0.21437194370034401
7296000	-4581.950023667996	-4578.701184151942	-3.2488395160548587	-4578.701184151942	0.2123741208464736	1.6064344480406023	1.0	-1.606434448040603	0.8329833527785506	0.16701664722144705	0.21437194370034401
7297000	-4576.366587709338	-4573.2139464344045	-3.1526412749338766	-4573.2139464344045	0.1951430778265089	1.510236206919621	1.0	-1.5102362069196207	0.8260037212450125	0.1739962787549851	0.21437194370034401
7298000	-4571.686218091856	-4568.625125437357	-3.0610926544985455	-4568.625125437357	0.1886619619191013	1.4186875864842903	1.0	-1.4186875864842898	0.8260037212450125	0.1739962787549851	0.21437194370034401
7299000	-4576.2855552357905	-4573.285999947669	-2.999555288122313	-4573.285999947669	0.16267769023097764	1.3571502201080572	1.0	-1.3571502201080572	0.8260037212450125	0.1739962787549851	0.21437194370034401
7300000	-4574.644567039734	-4571.529743256266	-3.1148237834687684	-4571.529743256266	0.20082291889991694	1.4724187154545123	1.0	-1.4724187154545127	0.8260037212450125	0.1739962787549851	0.21437194370034401
7301000	-4585.201842060784	-4582.750019738599	-2.4518223221849578	-4582.750019738599	0.19336473647767397	1.4201633295677603	1.0	-1.4201633295677603	0.8260037212450125	0.1739962787549851	0.11390867560870671
7302000	-4572.2012161897255	-4569.457438667287	-2.74377752243855	-4569.457438667287	0.18332671116667323	1.3442493270245721	1.0	-1.3442493270245721	0.8260037212450125	0.1739962787549851	0.16684340849415155
7303000	-4571.922183833624	-4569.173906702205	-2.7482771314186616	-4569.173906702205	0.18122654622810297	1.3487489360046836	1.0	-1.3487489360046836	0.8260037212450125	0.1739962787549851	0.16684340849415155
7304000	-4577.738606208488	-4574.855551073021	-2.8830551354670835	-4574.855551073021	0.20198452169791714	1.4835269400531053	1.0	-1.4835269400531053	0.8260037212450125	0.1739962787549851	0.16684340849415155
7305000	-4578.272123678236	-4575.389032780829	-2.88309089740684	-4575.389032780829	0.20882905944126168	1.4835627019928619	1.0	-1.483562701992862	0.773421858299299	0.2265781417006987	0.16684340849415155
7306000	-4573.746616821248	-4570.965969046739	-2.780647774508783	-4570.965969046739	0.19210075584928848	1.381119579094805	1.0	-1.381119579094805	0.8307891366177208	0.16921086338227687	0.16684340849415155
7307000	-4574.668454985506	-4571.856925402432	-2.8115295830735905	-4571.856925402432	0.18825088210843083	1.4120013876596125	1.0	-1.4120013876596125	0.8307891366177208	0.16921086338227687	0.16684340849415155
7308000	-4579.496014735166	-4576.62297613088	-2.873038604286114	-4576.62297613088	0.20206798760917855	1.4735104088721354	1.0	-1.4735104088721356	0.8307891366177208	0.16921086338227687	0.16684340849415155
7309000	-4574.259424481959	-4570.980529571113	-3.2788949108461507	-4570.980529571113	0.1902085327138919	1.4214556697274414	1.0	-1.4214556697274416	0.8307891366177208	0.16921086338227687	0.26733154439319495
7310000	-4575.864334197445	-4572.603311795592	-3.2610224018527676	-4572.603311795592	0.16869420775946464	1.4035831607340583	1.0	-1.4035831607340585	0.8092671517433483	0.19073284825664943	0.26733154439319495
7311000	-4576.165491481409	-4572.87322782139	-3.292263660018806	-4572.87322782139	0.17916224573598927	1.4348244189000967	1.0	-1.434824418900097	0.8092671517433483	0.19073284825664943	0.26733154439319495
7312000	-4567.5992049912575	-4564.402101614566	-3.1971033766914942	-4564.402101614566	0.1723711567896819	1.339664135572785	1.0	-1.3396641355727856	0.8092671517433483	0.19073284825664943	0.26733154439319495
7313000	-4568.170648170749	-4564.801635948678	-3.369012222070294	-4564.801635948678	0.19907703429936402	1.5115729809515854	1.0	-1.511572980951585	0.8092671517433483	0.19073284825664943	0.26733154439319495
7314000	-4573.0527952924085	-4569.72419751868	-3.328597773728473	-4569.72419751868	0.20157766521971338	1.471158532609764	1.0	-1.4711585326097643	0.8092671517433483	0.19073284825664943	0.26733154439319495
7315000	-4573.122945304004	-4570.223955624969	-2.8989896790352554	-4570.223955624969	0.20166359750444227	1.4296702369674987	1.0	-1.429670236967499	0.8092671517433483	0.19073284825664943	0.17932614670529756
7316000	-4571.638822660462	-4568.316453811774	-3.322368848687613	-4568.316453811774	0.1953266415880361	1.419679021680579	1.0	-1.419679021680579	0.8055424800850907	0.19445751991490717	0.2799996459427495
7317000	-4573.043048047897	-4569.707917823744	-3.33513022415375	-4569.707917823744	0.1978114976366695	1.4324403971467157	1.0	-1.4324403971467161	0.8055424800850907	0.19445751991490717	0.2799996459427495
7318000	-4568.985274991623	-4565.572633666486	-3.4126413251373475	-4565.572633666486	0.20855365788926905	1.5099514981303135	1.0	-1.5099514981303135	0.8113880151690112	0.1886119848309867	0.2799996459427495
7319000	-4569.861109540997	-4566.631956275274	-3.2291532657223545	-4566.631956275274	0.1929252917681066	1.4594297871799187	1.0	-1.4594297871799184	0.8113880151690112	0.1886119848309867	0.24434398064792678
7320000	-4574.681031821292	-4571.584021533102	-3.097010288190075	-4571.584021533102	0.19050861197338625	1.4295337512130972	1.0	-1.4295337512130972	0.8113880151690112	0.1886119848309867	0.2199749746425063
7321000	-4574.64107644337	-4571.542097878525	-3.0989785648453436	-4571.542097878525	0.19387701463359475	1.431502027868366	1.0	-1.431502027868366	0.8011074577179573	0.19889254228204056	0.2199749746425063
7322000	-4573.792094059085	-4570.619326857732	-3.172767201352672	-4570.619326857732	0.19514111303779966	1.529836315569035	1.0	-1.5298363155690353	0.8011074577179573	0.19889254228204056	0.21448800927444966
7323000	-4575.487579464298	-4572.485382595852	-3.0021968684462275	-4572.485382595852	0.1778457492233568	1.3592659826625901	1.0	-1.3592659826625906	0.8011074577179573	0.19889254228204056	0.21448800927444966
7324000	-4569.905111632886	-4566.8059454413915	-3.0991661914944677	-4566.8059454413915	0.19028980621678906	1.4423656507068006	1.0	-1.4423656507068006	0.7874361112165982	0.2125638887833997	0.2175717898516603
7325000	-4573.904967716982	-4570.87226318527	-3.0327045317128674	-4570.87226318527	0.18680608823113792	1.3759039909252009	1.0	-1.3759039909252007	0.7980043407137272	0.20199565928627072	0.2175717898516603
7326000	-4581.101610811536	-4578.293463316838	-2.8081474946983898	-4578.293463316838	0.19129893638434323	1.4330832624935224	1.0	-1.4330832624935226	0.8083658507397056	0.19163414926029235	0.16267317562920627
7327000	-4570.859280677781	-4568.067387079692	-2.791893598088884	-4568.067387079692	0.1837441424748002	1.4168293658840172	1.0	-1.416829365884017	0.801612095224715	0.1983879047752829	0.16267317562920627
7328000	-4573.118631447326	-4570.317270940653	-2.801360506673598	-4570.317270940653	0.19078362062573392	1.4262962744687306	1.0	-1.4262962744687306	0.801612095224715	0.1983879047752829	0.16267317562920627
7329000	-4572.289895772219	-4569.424896918413	-2.864998853806754	-4569.424896918413	0.20278086232894915	1.489934621601887	1.0	-1.4899346216018867	0.801612095224715	0.1983879047752829	0.16267317562920627
7330000	-4576.078211620966	-4572.908945935132	-3.169265685833821	-4572.908945935132	0.1916813780711756	1.4643240078007695	1.0	-1.464324007800769	0.801612095224715	0.1983879047752829	0.22861543230617698
7331000	-4573.4715461584765	-4570.135022329575	-3.3365238289018437	-4570.135022329575	0.18252696589875045	1.4365171450657206	1.0	-1.436517145065721	0.798043182852291	0.2019568171477068	0.2792324895632877
7332000	-4570.796844437166	-4567.373023078664	-3.423821358502198	-4567.373023078664	0.21863223084540273	1.523814674666075	1.0	-1.523814674666075	0.798043182852291	0.2019568171477068	0.2792324895632877
7333000	-4574.983113309637	-4571.656975923581	-3.326137386055536	-4571.656975923581	0.1822681263770401	1.426130702219413	1.0	-1.4261307022194134	0.798043182852291	0.2019568171477068	0.2792324895632877
7334000	-4573.87921936786	-4570.778708072063	-3.1005112957968968	-4570.778708072063	0.19751508698716996	1.44908226109964	1.0	-1.4490822610996394	0.798043182852291	0.2019568171477068	0.2163723792104132
7335000	-4571.885750924202	-4568.682191387066	-3.2035595371352557	-4568.682191387066	0.20576210191420524	1.5521305024379985	1.0	-1.5521305024379983	0.7916367674351755	0.20836323256482234	0.2163723792104132
7336000	-4569.312175574941	-4566.308214318994	-3.003961255946626	-4566.308214318994	0.18706903475659445	1.3525322212493684	1.0	-1.3525322212493687	0.7916367674351755	0.20836323256482234	0.2163723792104132
7337000	-4570.702818101607	-4568.094950826559	-2.6078672750476444	-4568.094950826559	0.2015026442266694	1.4681903226143953	1.0	-1.468190322614396	0.8122810268493695	0.18771897315062833	0.127443789781879
7338000	-4571.170432377328	-4568.389279836506	-2.78115254082244	-4568.389279836506	0.20622620790004462	1.4435520053114848	1.0	-1.443552005311485	0.8122810268493695	0.18771897315062833	0.15648482887969198
7339000	-4577.996084521386	-4574.7547122280575	-3.2413722933285576	-4574.7547122280575	0.2413598533507489	1.6112661807364228	1.0	-1.6112661807364224	0.8122810268493695	0.18771897315062833	0.21167460688279757
7340000	-4575.566385368021	-4572.448980006794	-3.117405361226967	-4572.448980006794	0.21619250250230213	1.5700265795386337	1.0	-1.570026579538634	0.8122810268493695	0.18771897315062833	0.1943751047092638
7341000	-4570.155763987991	-4567.323780171116	-2.831983816875576	-4567.323780171116	0.18354066212112338	1.284605035187243	1.0	-1.2846050351872427	0.8130902566584272	0.1869097433415707	0.1943751047092638
7342000	-4576.831364252247	-4573.820778556448	-3.0105856957991244	-4573.820778556448	0.1967318249798829	1.463206914110791	1.0	-1.463206914110791	0.8130902566584272	0.1869097433415707	0.1943751047092638
7343000	-4574.827873739903	-4571.91961038181	-2.908263358092625	-4571.91961038181	0.17957056733176507	1.3608845764042916	1.0	-1.3608845764042918	0.8130902566584272	0.1869097433415707	0.1943751047092638
7344000	-4572.503717321186	-4569.125053367983	-3.378663953202953	-4569.125053367983	0.18477242882998374	1.4392904373471125	1.0	-1.4392904373471125	0.8130902566584272	0.1869097433415707	0.29069565261087466
7345000	-4576.193375401143	-4572.841940200854	-3.3514352002891767	-4572.841940200854	0.20168504231237833	1.573025600899094	1.0	-1.5730256008990935	0.8130902566584272	0.1869097433415707	0.24653155642518698
